tag=20260817_184116
source=20260817_184116.jpg
exif=6
size=3024x4032
lines=16
words=25
--- lines
33,128 3197,220 3179,828 15,736	RNİŞON TUP
28,1062 95,1062 95,1152 28,1152	U
15,1197 51,1197 51,1282 15,1282	L
1110,944 2781,974 2777,1184 1106,1154	Koli Içi: 12 Adet
1178,1968 1302,1968 1302,2029 1178,2029	FIÇI
1180,2046 1643,2037 1644,2130 1181,2139	KORNİŞON
1179,2177 1600,2166 1602,2249 1181,2260	TURŞUSU
1182,2324 1364,2316 1366,2370 1184,2378	670 G
1202,2565 1330,2565 1330,2615 1202,2615	P728
1208,2894 1853,2857 1855,2904 1210,2941	0801010- 15 F.D.Tarihi:
1572,2947 1865,2935 1866,2975 1573,2987	08.08.2026
2258,2285 2694,2268 2712,2765 2276,2782	84,
2312,2829 2554,2812 2557,2864 2315,2881	KDV Dahil
2295,2908 2589,2891 2591,2939 2297,2956	126,12Í ikg
2754,2360 2961,2356 2962,2458 2755,2462	50%
2804,2822 2926,2796 2938,2855 2816,2881	YERLİ
--- words
33,128 2088,188 2070,796 15,736	RNİŞON
2359,196 3197,220 3179,828 2341,804	TUP
28,1062 95,1062 95,1152 28,1152	U
15,1197 51,1197 51,1282 15,1282	L
1110,944 1528,951 1524,1161 1106,1154	Koli
1674,954 2030,960 2026,1170 1670,1164	Içi:
2110,963 2292,966 2288,1175 2106,1172	12
2374,967 2781,974 2777,1184 2370,1177	Adet
1178,1968 1302,1968 1302,2029 1178,2029	FIÇI
1180,2046 1643,2037 1644,2130 1181,2139	KORNİŞON
1179,2177 1600,2166 1602,2249 1181,2260	TURŞUSU
1182,2324 1291,2319 1293,2373 1184,2378	670
1319,2319 1364,2317 1366,2370 1321,2372	G
1202,2565 1330,2565 1330,2615 1202,2615	P728
1208,2894 1461,2879 1463,2926 1210,2941	0801010-
1484,2879 1544,2875 1546,2921 1486,2925	15
1570,2873 1853,2856 1855,2903 1572,2920	F.D.Tarihi:
1572,2947 1865,2935 1866,2975 1573,2987	08.08.2026
2258,2285 2694,2268 2712,2765 2276,2782	84,
2312,2829 2427,2821 2430,2873 2315,2881	KDV
2425,2822 2554,2813 2557,2864 2428,2873	Dahil
2295,2908 2538,2894 2540,2942 2297,2956	126,12Í
2527,2896 2589,2892 2591,2939 2529,2943	ikg
2754,2360 2961,2356 2962,2458 2755,2462	50%
2804,2822 2926,2796 2938,2855 2816,2881	YERLİ
