tag=20260817_184123
source=20260817_184123.jpg
exif=6
size=3024x4032
lines=15
words=24
--- lines
659,2002 904,2014 902,2050 657,2038	BOL BOL
665,2055 1015,2072 1012,2116 662,2099	MAYONEZ
675,2126 1032,2142 1029,2191 672,2175	%45 YAĞLI
686,2221 823,2229 820,2263 683,2255	870 G
710,2377 808,2377 808,2408 710,2408	P728
744,2549 1194,2575 1192,2608 742,2582	0801635- 15F.D.Tarihi:
988,2610 1191,2619 1190,2639 987,2630	00.00,202G
1354,2236 2047,2236 2047,2553 1354,2553	110-
1527,2592 1705,2600 1703,2631 1525,2623	KDV Dahil
1504,2632 1719,2646 1717,2670 1502,2656	126.4 I ka
1890,2636 1966,2636 1966,2657 1890,2657	YER
2845,223 3020,246 3008,334 2833,311	Ma
2826,412 3023,444 3009,527 2812,495	Susu
2821,511 3005,540 2991,623 2807,594	Kayit
2655,574 3023,621 3012,699 2644,652	cf Tel No
--- words
659,2003 773,2008 771,2043 657,2038	BOL
791,2009 904,2014 902,2050 789,2045	BOL
665,2055 1015,2072 1012,2116 662,2099	MAYONEZ
675,2126 810,2132 807,2181 672,2175	%45
829,2134 1032,2143 1029,2191 826,2182	YAĞLI
686,2221 768,2226 765,2260 683,2255	870
788,2228 823,2230 820,2263 785,2261	G
710,2377 808,2377 808,2408 710,2408	P728
744,2549 910,2558 908,2591 742,2582	0801635-
933,2560 1194,2575 1192,2608 931,2593	15F.D.Tarihi:
988,2610 1191,2619 1190,2639 987,2630	00.00,202G
1354,2236 1973,2236 1973,2553 1354,2553	110
1527,2592 1607,2595 1605,2626 1525,2623	KDV
1609,2596 1705,2600 1703,2631 1607,2627	Dahil
1504,2632 1609,2639 1607,2663 1502,2656	126.4
1666,2644 1671,2644 1669,2667 1664,2667	I
1677,2644 1719,2646 1717,2669 1675,2667	ka
1890,2636 1966,2636 1966,2657 1890,2657	YER
2845,223 3020,246 3008,334 2833,311	Ma
2826,412 3023,444 3009,527 2812,495	Susu
2821,511 3005,540 2991,623 2807,594	Kayit
2655,574 2747,585 2736,663 2644,652	cf
2770,589 2901,605 2891,682 2760,666	Tel
2909,607 3024,621 3014,698 2899,684	No
