tag=20260817_204422
source=20260817_204422.jpg
exif=1
size=4032x3024
lines=16
words=26
--- lines
37,249 651,249 651,389 37,389	ağlı UHT Süt
1594,236 1898,236 1898,401 1594,401	1 Litra
1538,1723 1980,1723 1980,1809 1538,1809	KDV Dahildir
1528,1853 1990,1847 1990,1918 1528,1924	397099 214
2502,301 2724,318 2716,415 2494,398	arim
2251,984 2864,984 2864,1082 2251,1082	SÜTA S SÚT 1L
2452,1137 2642,1137 2642,1212 2452,1212	61.5
2408,1324 3024,1417 2981,1698 2365,1605	57,TL
2797,1331 2945,1331 2945,1450 2797,1450	90
2634,1823 2784,1823 2784,1883 2634,1883	TERLI
2597,1887 2824,1887 2824,1940 2597,1940	DRETIN
3133,1530 3509,1530 3509,1605 3133,1605	Birim Fiyat
3177,1640 3479,1637 3480,1784 3178,1787	57,7
3742,988 3846,988 3846,1062 3742,1062	67
3181,1842 3741,1834 3741,1904 3181,1912	FDE 30.06.2026
3726,1664 3774,1227 3841,1234 3793,1671	640767E7D033
--- words
37,249 196,249 196,389 37,389	ağlı
251,249 475,249 475,389 251,389	UHT
481,249 651,249 651,389 481,389	Süt
1594,236 1643,236 1643,401 1594,401	1
1630,236 1898,236 1898,401 1630,401	Litra
1538,1723 1713,1723 1713,1809 1538,1809	KDV
1757,1723 1980,1723 1980,1809 1757,1809	Dahildir
1528,1853 1803,1849 1803,1920 1528,1924	397099
1859,1849 1990,1847 1990,1918 1859,1920	214
2502,301 2724,318 2716,415 2494,398	arim
2251,984 2540,984 2540,1082 2251,1082	SÜTA
2536,984 2565,984 2565,1082 2536,1082	S
2571,984 2737,984 2737,1082 2571,1082	SÚT
2769,984 2864,984 2864,1082 2769,1082	1L
2452,1137 2642,1137 2642,1212 2452,1212	61.5
2408,1324 3024,1417 2981,1698 2365,1605	57,TL
2797,1331 2945,1331 2945,1450 2797,1450	90
2634,1823 2784,1823 2784,1883 2634,1883	TERLI
2597,1887 2824,1887 2824,1940 2597,1940	DRETIN
3133,1530 3299,1530 3299,1605 3133,1605	Birim
3339,1530 3509,1530 3509,1605 3339,1605	Fiyat
3177,1640 3479,1637 3480,1784 3178,1787	57,7
3742,988 3846,988 3846,1062 3742,1062	67
3181,1842 3331,1839 3331,1909 3181,1912	FDE
3351,1840 3741,1834 3741,1904 3351,1910	30.06.2026
3726,1664 3774,1227 3841,1234 3793,1671	640767E7D033
