tag=20260817_202534
source=20260817_202534.jpg
exif=6
size=3024x4032
lines=14
words=23
--- lines
1150,264 2022,299 2019,363 1147,328	KAKAOLU FINDIK KREMASI
1022,1982 1965,1994 1964,2050 1021,2038	LBANADA CAH FINKREHA 700G
836,2401 1125,2401 1125,2455 836,2455	KDV Dahilcir
827,2478 1130,2478 1130,2517 827,2517	277490 395
1278,2170 1720,2188 1712,2375 1270,2357	258,7
1544,2464 1642,2464 1642,2500 1544,2500	YERLI
1547,2485 1677,2495 1673,2541 1543,2531	DRETIM
1873,2297 2118,2304 2116,2353 1871,2346	Birirn Fiyat
1844,2362 2099,2365 2097,2447 1842,2444	369,1
1898,2478 2275,2478 2275,2517 1898,2517	FDT: 01.07.2026
2023,2722 2211,2693 2220,2755 2032,2784	Gen
2296,1995 2372,1995 2372,2037 2296,2037	67
2585,2845 3054,2969 2998,3178 2529,3054	BsC
2776,3201 3021,3294 2997,3355 2752,3262	Creary
--- words
1150,264 1503,278 1500,342 1147,328	KAKAOLU
1496,278 1730,287 1727,351 1493,342	FINDIK
1752,289 2021,299 2018,362 1749,352	KREMASI
1022,1982 1322,1986 1321,2042 1021,2038	LBANADA
1349,1987 1472,1988 1471,2043 1348,2042	CAH
1495,1989 1810,1993 1809,2048 1494,2044	FINKREHA
1829,1994 1965,1995 1964,2050 1828,2049	700G
836,2401 945,2401 945,2455 836,2455	KDV
972,2401 1125,2401 1125,2455 972,2455	Dahilcir
827,2478 1008,2478 1008,2517 827,2517	277490
1045,2478 1130,2478 1130,2517 1045,2517	395
1278,2170 1720,2188 1712,2375 1270,2357	258,7
1544,2464 1642,2464 1642,2500 1544,2500	YERLI
1547,2485 1677,2495 1673,2541 1543,2531	DRETIM
1873,2297 1980,2300 1978,2349 1871,2346	Birirn
2009,2301 2118,2304 2116,2353 2007,2350	Fiyat
1844,2362 2099,2365 2097,2447 1842,2444	369,1
1898,2478 1999,2478 1999,2517 1898,2517	FDT:
2012,2478 2275,2478 2275,2517 2012,2517	01.07.2026
2023,2722 2211,2693 2220,2755 2032,2784	Gen
2296,1995 2372,1995 2372,2037 2296,2037	67
2585,2845 3054,2969 2998,3178 2529,3054	BsC
2776,3201 3021,3294 2997,3355 2752,3262	Creary
