tag=20260817_183728
source=20260817_183728.jpg
exif=6
size=3024x4032
lines=13
words=20
--- lines
678,1316 985,1316 985,1376 678,1376	CENTRO
689,1398 1077,1402 1076,1481 688,1477	GOFRET
693,1530 1462,1549 1460,1625 691,1606	FINDIK KREMALI
698,1688 886,1690 885,1745 697,1743	142 G
729,1948 865,1951 863,1996 727,1993	P728
750,2258 1396,2276 1394,2320 748,2302	0703763- 07 F.D.Tarihi:
1111,2346 1404,2351 1403,2389 1110,2384	12.06.2026
1874,2293 2146,2304 2143,2358 1871,2347	KDV Dahil
1828,2373 2168,2391 2165,2435 1825,2417	239,44B | kg
2200,1756 2636,1756 2636,2259 2200,2259	34
2270,2362 2573,2328 2581,2404 2278,2438	aYERL
2633,32 3004,21 3016,478 2645,489	K
2415,2392 2623,2402 2620,2448 2412,2438	ÜRETÍM
--- words
678,1316 985,1316 985,1376 678,1376	CENTRO
689,1398 1077,1402 1076,1481 688,1477	GOFRET
693,1530 1002,1537 1000,1613 691,1606	FINDIK
1034,1539 1462,1550 1460,1625 1032,1614	KREMALI
698,1688 814,1689 813,1744 697,1743	142
839,1691 886,1691 885,1745 838,1745	G
729,1948 865,1951 863,1996 727,1993	P728
750,2258 999,2264 997,2308 748,2302	0703763-
1021,2266 1080,2267 1078,2310 1019,2309	07
1110,2268 1396,2275 1394,2319 1108,2312	F.D.Tarihi:
1111,2346 1404,2351 1403,2389 1110,2384	12.06.2026
1874,2293 2003,2298 2000,2352 1871,2347	KDV
2001,2299 2146,2305 2143,2358 1998,2352	Dahil
1828,2373 2045,2384 2042,2428 1825,2417	239,44B
2066,2387 2080,2387 2077,2430 2063,2430	|
2103,2388 2168,2391 2165,2435 2100,2432	kg
2200,1756 2636,1756 2636,2259 2200,2259	34
2270,2362 2573,2328 2581,2404 2278,2438	aYERL
2633,32 3004,21 3016,478 2645,489	K
2415,2392 2623,2402 2620,2448 2412,2438	ÜRETÍM
