tag=20260817_203008
source=20260817_203008.jpg
exif=1
size=4032x3024
lines=13
words=23
--- lines
1353,780 2324,792 2322,890 1351,878	COLGATE DIS IPİ 50MT
1503,920 2213,929 2211,1016 1501,1007	PRO F.DISETSAG.
1055,1105 2591,1121 2588,1395 1052,1379	499, 369,
844,1514 1291,1514 1291,1600 844,1600	KDV Dahildir
843,1656 1309,1656 1309,1727 843,1727	230150 102
1987,1488 2309,1502 2305,1585 1983,1571	Eirin Fiyat
1471,1648 2099,1634 2100,1724 1472,1738	Hengei: MALEZYA
2456,1437 2806,1442 2803,1592 2453,1587	369,7
3022,804 3126,804 3126,876 3022,876	67
2071,2112 2634,2083 2641,2222 2078,2251	(CORLGA.
3013,1472 3044,1006 3112,1010 3081,1476	8718951670514
2466,1653 3060,1653 3060,1724 2466,1724	FDT: 12.08.2026
3386,2337 3753,2131 3846,2297 3479,2503	(COREGA
--- words
1353,780 1792,785 1790,883 1351,878	COLGATE
1863,787 1973,788 1971,886 1861,885	DIS
1984,788 2118,789 2116,887 1982,886	IPİ
2129,790 2324,792 2322,890 2127,888	50MT
1503,920 1678,922 1676,1009 1501,1007	PRO
1693,923 2213,930 2211,1017 1691,1010	F.DISETSAG.
1055,1105 1852,1113 1849,1387 1052,1379	499,
2148,1117 2591,1121 2588,1394 2145,1390	369,
844,1514 1021,1514 1021,1600 844,1600	KDV
1065,1514 1291,1514 1291,1600 1065,1600	Dahildir
843,1656 1120,1656 1120,1727 843,1727	230150
1174,1656 1309,1656 1309,1727 1174,1727	102
1987,1488 2129,1494 2125,1577 1983,1571	Eirin
2165,1496 2309,1502 2305,1585 2161,1579	Fiyat
1471,1648 1732,1642 1733,1732 1472,1738	Hengei:
1761,1642 2099,1634 2100,1724 1762,1732	MALEZYA
2456,1437 2806,1442 2803,1592 2453,1587	369,7
3022,804 3126,804 3126,876 3022,876	67
2071,2112 2634,2083 2641,2222 2078,2251	(CORLGA.
3013,1472 3044,1006 3112,1010 3081,1476	8718951670514
2466,1653 2634,1653 2634,1724 2466,1724	FDT:
2668,1653 3060,1653 3060,1724 2668,1724	12.08.2026
3386,2337 3753,2131 3846,2297 3479,2503	(COREGA
