tag=20260817_204149
source=20260817_204149.jpg
exif=6
size=3024x4032
lines=20
words=32
--- lines
226,3169 842,3169 842,3246 226,3246	FDT: 06.05.2026
228,3699 392,3694 393,3758 229,3763	BCO
143,3923 320,3920 321,3985 144,3988	BrCONI
1083,537 1627,457 1662,703 1118,783	İ FİYAT. ÜKSEK KAi
1174,696 1541,704 1539,769 1172,761	OLMAZSA
1140,782 1569,791 1566,900 1137,891	OLMAZ
1170,902 1536,918 1531,1008 1165,992	ÜRÜNLER
1180,1045 1396,1095 1372,1196 1156,1146	RO'DA
1400,1097 1603,971 1652,1050 1449,1176	HEP VA
1188,1274 1469,1274 1469,1349 1188,1349	312823
566,1377 2131,1408 2128,1522 563,1491	METRO CHEF KAŞAR PEYNIRI 2KG
931,1863 2299,2008 2246,2505 878,2360	989,1
1388,3155 1518,3155 1518,3201 1388,3201	YERLİ
1387,3203 1565,3208 1563,3263 1385,3258	ÜRETİM
1508,3655 1563,3655 1563,3673 1508,3673	Piegnt
1680,2621 2264,2631 2262,2722 1678,2712	BİRİM FİYAT: KG
1702,2749 2312,2817 2287,3036 1677,2968	494,
1880,3161 2349,3161 2349,3235 1880,3235	KDV Dahildir
2499,2401 2577,2401 2577,2458 2499,2458	12,1
2558,2515 2607,2515 2607,2535 2558,2535	3489
--- words
226,3169 385,3169 385,3246 226,3246	FDT:
411,3169 842,3169 842,3246 411,3246	06.05.2026
228,3699 392,3694 393,3758 229,3763	BCO
143,3923 320,3920 321,3985 144,3988	BrCONI
1095,627 1110,615 1160,683 1145,695	İ
1111,610 1241,512 1293,583 1163,681	FİYAT.
1354,524 1519,583 1490,661 1325,602	ÜKSEK
1533,590 1652,633 1624,710 1505,667	KAi
1174,696 1541,704 1539,769 1172,761	OLMAZSA
1140,782 1569,791 1566,900 1137,891	OLMAZ
1170,902 1536,918 1531,1008 1165,992	ÜRÜNLER
1180,1045 1396,1095 1372,1196 1156,1146	RO'DA
1400,1097 1503,1032 1551,1111 1448,1176	HEP
1537,1013 1603,971 1651,1049 1585,1091	VA
1188,1274 1469,1274 1469,1349 1188,1349	312823
566,1377 878,1383 875,1497 563,1491	METRO
882,1384 1138,1389 1135,1502 879,1497	CHEF
1175,1389 1496,1395 1493,1509 1172,1503	KAŞAR
1532,1397 1903,1404 1900,1517 1529,1510	PEYNIRI
1942,1405 2131,1408 2128,1521 1939,1518	2KG
931,1863 2299,2008 2246,2505 878,2360	989,1
1388,3155 1518,3155 1518,3201 1388,3201	YERLİ
1387,3203 1565,3208 1563,3263 1385,3258	ÜRETİM
1508,3655 1563,3655 1563,3673 1508,3673	Piegnt
1680,2621 1873,2624 1871,2715 1678,2712	BİRİM
1905,2625 2122,2628 2120,2719 1903,2716	FİYAT:
2178,2630 2264,2631 2262,2721 2176,2720	KG
1702,2749 2312,2817 2287,3036 1677,2968	494,
1880,3161 2032,3161 2032,3235 1880,3235	KDV
2060,3161 2349,3161 2349,3235 2060,3235	Dahildir
2499,2401 2577,2401 2577,2458 2499,2458	12,1
2558,2515 2607,2515 2607,2535 2558,2535	3489
