tag=20260817_202608
source=20260817_202608.jpg
exif=6
size=3024x4032
lines=9
words=18
--- lines
1024,1679 2076,1665 2077,1745 1025,1759	HYATA SO BA NO0DLE 3006
720,2277 1089,2267 1090,2339 721,2349	KDV Dahilclir
718,2380 1104,2369 1105,2425 719,2436	362726 334
1420,1942 1947,2020 1914,2239 1387,2161	79,TL
1208,2356 1551,2338 1555,2417 1212,2435	Menşei: ÇIN
1765,1944 1886,1944 1886,2040 1765,2040	90
2050,2096 2373,2093 2373,2158 2050,2161	Birirn Fiyat
2023,2173 2358,2181 2354,2307 2019,2299	266,
2098,2347 2586,2335 2587,2391 2099,2403	FDT: 05.12.2024
--- words
1024,1679 1289,1675 1290,1755 1025,1759	HYATA
1345,1675 1435,1673 1436,1752 1346,1754	SO
1426,1674 1534,1672 1535,1751 1427,1753	BA
1588,1672 1896,1667 1897,1746 1589,1751	NO0DLE
1915,1668 2076,1665 2077,1744 1916,1747	3006
720,2277 865,2273 866,2345 721,2349	KDV
902,2272 1089,2267 1090,2339 903,2344	Dahilclir
718,2380 949,2373 950,2429 719,2436	362726
995,2373 1104,2369 1105,2424 996,2428	334
1420,1942 1947,2020 1914,2239 1387,2161	79,TL
1208,2356 1428,2344 1432,2423 1212,2435	Menşei:
1448,2344 1551,2338 1555,2416 1452,2422	ÇIN
1765,1944 1886,1944 1886,2040 1765,2040	90
2050,2096 2190,2094 2190,2159 2050,2161	Birirn
2228,2095 2373,2093 2373,2157 2228,2159	Fiyat
2023,2173 2358,2181 2354,2307 2019,2299	266,
2098,2347 2231,2343 2232,2399 2099,2403	FDT:
2247,2343 2586,2334 2587,2390 2248,2399	05.12.2024
