tag=20260817_203712
source=20260817_203712.jpg
exif=6
size=3024x4032
lines=12
words=23
--- lines
781,1591 2099,1608 2097,1700 779,1683	KUHNE TUZAZZ KO RNIŞO N 670G
514,2251 929,2264 926,2341 511,2328	KDV Dahildir
529,2374 943,2380 941,2447 527,2441	400309 366
1152,1886 1880,1974 1847,2244 1119,2156	219,iL
1670,1916 1802,1916 1802,2025 1670,2025	95
1501,2368 1663,2368 1663,2425 1501,2425	YERLI
1500,2421 1707,2425 1705,2476 1498,2472	DRETIH
1987,2100 2342,2106 2340,2186 1985,2180	Birim Fiyat
1956,2196 2338,2208 2332,2364 1950,2352	328,71
2519,190 3008,100 3024,193 2535,283	26 DAHA A
2561,1603 2662,1599 2664,1669 2563,1673	57
2046,2397 2596,2402 2595,2469 2045,2464	FDT: 01.07.2026
--- words
781,1591 1071,1594 1069,1686 779,1683	KUHNE
1088,1595 1424,1599 1422,1691 1086,1687	TUZAZZ
1448,1600 1552,1601 1550,1692 1446,1691	KO
1574,1601 1812,1604 1810,1696 1572,1693	RNIŞO
1833,1605 1879,1605 1877,1696 1831,1696	N
1907,1606 2099,1608 2097,1699 1905,1697	670G
514,2251 659,2255 656,2332 511,2328	KDV
693,2257 929,2264 926,2341 690,2334	Dahildir
529,2374 775,2377 773,2444 527,2441	400309
824,2379 943,2380 941,2446 822,2445	366
1152,1886 1880,1974 1847,2244 1119,2156	219,iL
1670,1916 1802,1916 1802,2025 1670,2025	95
1501,2368 1663,2368 1663,2425 1501,2425	YERLI
1500,2421 1707,2425 1705,2476 1498,2472	DRETIH
1987,2100 2144,2103 2142,2183 1985,2180	Birim
2189,2104 2342,2106 2340,2185 2187,2183	Fiyat
1956,2196 2338,2208 2332,2364 1950,2352	328,71
2519,190 2664,163 2680,256 2535,283	26
2729,152 2979,106 2995,198 2745,244	DAHA
2959,110 3009,100 3025,192 2975,202	A
2561,1603 2662,1599 2664,1669 2563,1673	57
2046,2397 2192,2398 2191,2465 2045,2464	FDT:
2213,2399 2596,2402 2595,2469 2212,2466	01.07.2026
