tag=20260817_183645
source=20260817_183645.jpg
exif=6
size=3024x4032
lines=13
words=20
--- lines
193,0 2903,0 2903,774 193,774	OMIKPA
424,1500 563,1500 563,1583 424,1583	ETI
487,1606 1013,1606 1013,1716 487,1716	Cici BEBE
448,1756 1432,1756 1432,1858 448,1858	BEBEK BİSKÜVİsi
486,1949 646,1949 646,2031 486,2031	1 KG
475,2251 645,2251 645,2311 475,2311	P728
494,2635 1280,2617 1281,2675 495,2693	0702406- 07 F.D.Tarihi:
936,2719 1287,2709 1288,2766 937,2776	14.00.2020
2125,1657 2677,1641 2683,1867 2131,1883	1996
1645,1972 2612,1950 2623,2487 1656,2509	149
1815,2609 2145,2601 2146,2659 1816,2667	KDV Dahil
1964,3342 2242,3332 2248,3526 1970,3536	A8
2271,2653 2604,2611 2613,2689 2280,2731	al YERL!
--- words
193,0 2903,0 2903,774 193,774	OMIKPA
424,1500 563,1500 563,1583 424,1583	ETI
487,1606 689,1606 689,1716 487,1716	Cici
701,1606 1013,1606 1013,1716 701,1716	BEBE
448,1756 839,1756 839,1858 448,1858	BEBEK
883,1756 1432,1756 1432,1858 883,1858	BİSKÜVİsi
486,1949 510,1949 510,2031 486,2031	1
527,1949 646,1949 646,2031 527,2031	KG
475,2251 645,2251 645,2311 475,2311	P728
494,2635 798,2628 799,2686 495,2693	0702406-
823,2628 898,2626 899,2683 824,2685	07
931,2625 1280,2617 1281,2675 932,2683	F.D.Tarihi:
936,2719 1287,2709 1288,2766 937,2776	14.00.2020
2125,1657 2677,1641 2683,1867 2131,1883	1996
1645,1972 2612,1950 2623,2487 1656,2509	149
1815,2609 1956,2605 1957,2663 1816,2667	KDV
1979,2606 2145,2602 2146,2659 1980,2663	Dahil
1964,3342 2242,3332 2248,3526 1970,3536	A8
2271,2653 2420,2634 2429,2712 2280,2731	al
2439,2632 2604,2611 2613,2689 2448,2710	YERL!
