tag=20260817_184202
source=20260817_184202.jpg
exif=6
size=3024x4032
lines=14
words=21
--- lines
132,610 3060,430 3123,1462 195,1642	Krena
782,2389 1062,2399 1059,2459 779,2449	DAPHNE
779,2476 1513,2489 1511,2562 777,2549	PASTA KREMASI
775,2585 1205,2592 1203,2672 773,2665	VANİLİNLİ
783,2740 956,2745 954,2797 781,2792	140 G
808,2971 936,2986 931,3026 803,3011	P728
834,3240 1447,3289 1442,3343 829,3294	G02278+16F_D.Tarihi:
1175,3331 1455,3345 1452,3396 1172,3382	12.05.2026
1508,3756 1842,3783 1837,3832 1503,3805	MUTFAĞIM
1979,2832 2725,2868 2703,3315 1957,3279	39-
1913,3316 2188,3337 2184,3385 1909,3364	KDV Dahil
1874,3379 2213,3407 2207,3467 1868,3439	278,576 | kg
1525,3833 2206,3898 2199,3960 1518,3895	SOĞAN HALKASI
1554,3923 1739,3944 1731,4006 1546,3985	450 G
--- words
132,610 3060,430 3123,1462 195,1642	Krena
782,2389 1062,2399 1059,2459 779,2449	DAPHNE
779,2477 1071,2482 1069,2554 777,2549	PASTA
1107,2482 1513,2489 1511,2562 1105,2555	KREMASI
775,2585 1205,2592 1203,2672 773,2665	VANİLİNLİ
783,2740 886,2743 884,2795 781,2792	140
910,2744 956,2745 954,2796 908,2795	G
808,2971 936,2986 931,3026 803,3011	P728
834,3240 1447,3289 1442,3343 829,3294	G02278+16F_D.Tarihi:
1175,3331 1455,3345 1452,3396 1172,3382	12.05.2026
1508,3756 1842,3783 1837,3832 1503,3805	MUTFAĞIM
1979,2832 2593,2861 2571,3308 1957,3279	39
1913,3316 2038,3325 2034,3373 1909,3364	KDV
2041,3326 2188,3337 2184,3385 2037,3374	Dahil
1874,3379 2084,3396 2078,3456 1868,3439	278,576
2106,3399 2119,3400 2114,3459 2101,3458	|
2162,3403 2213,3407 2207,3467 2156,3463	kg
1525,3833 1807,3860 1800,3922 1518,3895	SOĞAN
1839,3863 2207,3898 2200,3960 1832,3925	HALKASI
1554,3923 1677,3937 1669,3999 1546,3985	450
1684,3939 1739,3945 1731,4006 1676,4000	G
