tag=20260817_204428
source=20260817_204428.jpg
exif=6
size=3024x4032
lines=26
words=40
--- lines
14,90 709,-52 762,207 67,349	5 Yağl
121,690 1070,756 1064,837 115,771	Semi Skimmed UHT Milk
554,2498 538,2052 635,2048 651,2494	KDY Dahildir
877,2127 1079,2127 1079,2277 877,2277	68,
908,2366 1040,2366 1040,2476 908,2476	68,
1092,2128 1172,2128 1172,2186 1092,2186	90
1057,2220 1157,2220 1157,2287 1057,2287	STL
567,2570 1125,2538 1128,2606 570,2638	353914 214 1
1447,1716 1874,1716 1874,1817 1447,1817	İCİH SUT fL
1439,1947 1521,1947 1521,2014 1439,2014	12
1440,2109 1693,2109 1693,2244 1440,2244	65.
1466,2352 1563,2331 1580,2417 1483,2438	65
1568,2396 1634,2396 1634,2446 1568,2446	L
1561,2494 1698,2484 1700,2525 1563,2535	YEDU
1576,2542 1737,2533 1739,2581 1578,2590	WRETIM
1860,737 2233,768 2218,942 1845,911	1Le
1398,2874 1836,2828 1849,2960 1411,3006	çOKAL
1338,3058 1773,3014 1784,3133 1349,3177	AZ ÖDE
1978,1939 2071,1939 2071,2022 1978,2022	36
2002,2094 2147,2094 2147,2244 2002,2244	62,
2011,2311 2154,2311 2154,2409 2011,2409	62."
2315,1970 2544,1970 2544,2029 2315,2029	UZERINDE
2334,2137 2481,2137 2481,2205 2334,2205	Frab
2284,2292 2489,2287 2490,2340 2285,2345	Sirim FNat
2598,374 3003,369 3007,702 2602,707	63,
2121,2469 2638,2440 2642,2512 2125,2541	FDE 18 07 2026
--- words
14,90 206,50 258,307 66,347	5
332,25 709,-52 762,207 385,284	Yağl
121,690 328,704 322,785 115,771	Semi
343,706 711,731 705,811 337,786	Skimmed
734,733 894,744 888,824 728,813	UHT
920,746 1070,756 1064,837 914,827	Milk
555,2498 549,2345 645,2341 651,2494	KDY
548,2316 538,2052 634,2048 644,2312	Dahildir
877,2127 1079,2127 1079,2277 877,2277	68,
908,2366 1040,2366 1040,2476 908,2476	68,
1092,2128 1172,2128 1172,2186 1092,2186	90
1057,2220 1157,2220 1157,2287 1057,2287	STL
567,2570 847,2554 850,2622 570,2638	353914
927,2550 1059,2542 1062,2610 930,2618	214
1102,2541 1124,2539 1127,2606 1105,2608	1
1447,1716 1598,1716 1598,1817 1447,1817	İCİH
1650,1716 1790,1716 1790,1817 1650,1817	SUT
1812,1716 1874,1716 1874,1817 1812,1817	fL
1439,1947 1521,1947 1521,2014 1439,2014	12
1440,2109 1693,2109 1693,2244 1440,2244	65.
1466,2352 1563,2331 1580,2417 1483,2438	65
1568,2396 1634,2396 1634,2446 1568,2446	L
1561,2494 1698,2484 1700,2525 1563,2535	YEDU
1576,2542 1737,2533 1739,2581 1578,2590	WRETIM
1860,737 2233,768 2218,942 1845,911	1Le
1398,2874 1836,2828 1849,2960 1411,3006	çOKAL
1338,3058 1522,3039 1533,3158 1349,3177	AZ
1534,3039 1773,3015 1784,3133 1545,3157	ÖDE
1978,1939 2071,1939 2071,2022 1978,2022	36
2002,2094 2147,2094 2147,2244 2002,2244	62,
2011,2311 2154,2311 2154,2409 2011,2409	62."
2315,1970 2544,1970 2544,2029 2315,2029	UZERINDE
2334,2137 2481,2137 2481,2205 2334,2205	Frab
2284,2292 2388,2289 2389,2342 2285,2345	Sirim
2406,2290 2489,2288 2490,2341 2407,2343	FNat
2598,374 3003,369 3007,702 2602,707	63,
2121,2469 2254,2461 2258,2533 2125,2541	FDE
2314,2459 2384,2455 2388,2526 2318,2530	18
2432,2452 2495,2448 2499,2519 2436,2523	07
2488,2449 2637,2440 2641,2511 2492,2520	2026
