tag=20260817_211525
source=20260817_211525.jpg
exif=6
size=3024x4032
lines=21
words=36
--- lines
701,1587 1117,1587 1117,1635 701,1635	MENSE ULKE:TURKYE
710,1654 1253,1654 1253,1712 710,1712	FNAT DJARIHI: 05.08.2026
720,1743 1534,1743 1534,1846 720,1846	ULKER DiDO 35G
793,2118 1215,2113 1215,2165 793,2170	NORMAL SATIS FIYATI
1461,665 2465,665 2465,941 1461,941	ATeni
1062,2195 1334,2186 1338,2325 1066,2334	2750
777,2375 1480,2365 1480,2414 777,2424	BIRIM FIYATI:785,71 TL/KG
1734,1616 2051,1636 2046,1697 1729,1677	2DRTÍM
1735,2078 2025,2078 2025,2125 1735,2125	MONEYLỰ FIYAT
1259,3653 1693,3634 1699,3797 1265,3816	ATHe
1944,946 2417,939 2418,1029 1945,1036	MOZAIK
1744,2153 2018,2147 2021,2330 1747,2336	1920
1681,2362 2006,2362 2006,2407 1681,2407	KDV DAHILDIR
1474,3264 1820,3253 1822,3328 1476,3339	MOLAK
1619,3552 1886,3552 1886,3632 1619,3632	MO7Ai
1484,3832 1924,3818 1927,3913 1487,3927	MOZAİK
2216,1523 2872,1523 2872,1621 2216,1621	MiGkOgKOP
2298,1725 2822,1716 2823,1794 2299,1803	MONEYL
2216,1810 2796,1817 2794,1901 2214,1894	LFIYAT
2249,1908 2769,1902 2769,1954 2249,1960	MONEY KARTLARILE GECERLIDIR
2157,2357 2705,2357 2705,2406 2157,2406	8 590504 028536
--- words
701,1587 835,1587 835,1635 701,1635	MENSE
843,1587 1117,1587 1117,1635 843,1635	ULKE:TURKYE
710,1654 815,1654 815,1712 710,1712	FNAT
831,1654 1010,1654 1010,1712 831,1712	DJARIHI:
1018,1654 1253,1654 1253,1712 1018,1712	05.08.2026
720,1743 1028,1743 1028,1846 720,1846	ULKER
1064,1743 1293,1743 1293,1846 1064,1846	DiDO
1341,1743 1534,1743 1534,1846 1341,1846	35G
793,2118 943,2116 943,2168 793,2170	NORMAL
969,2116 1080,2114 1080,2166 969,2168	SATIS
1090,2115 1215,2113 1215,2165 1090,2167	FIYATI
1461,665 2465,665 2465,941 1461,941	ATeni
1062,2195 1334,2186 1338,2325 1066,2334	2750
777,2375 928,2373 928,2422 777,2424	BIRIM
951,2373 1313,2368 1313,2417 951,2422	FIYATI:785,71
1331,2368 1480,2366 1480,2415 1331,2417	TL/KG
1734,1616 2051,1636 2046,1697 1729,1677	2DRTÍM
1735,2078 1912,2078 1912,2125 1735,2125	MONEYLỰ
1909,2078 2025,2078 2025,2125 1909,2125	FIYAT
1259,3653 1693,3634 1699,3797 1265,3816	ATHe
1944,946 2417,939 2418,1029 1945,1036	MOZAIK
1744,2153 2018,2147 2021,2330 1747,2336	1920
1681,2362 1774,2362 1774,2407 1681,2407	KDV
1793,2362 2006,2362 2006,2407 1793,2407	DAHILDIR
1474,3264 1820,3253 1822,3328 1476,3339	MOLAK
1619,3552 1886,3552 1886,3632 1619,3632	MO7Ai
1484,3832 1924,3818 1927,3913 1487,3927	MOZAİK
2216,1523 2872,1523 2872,1621 2216,1621	MiGkOgKOP
2298,1725 2822,1716 2823,1794 2299,1803	MONEYL
2216,1810 2796,1817 2794,1901 2214,1894	LFIYAT
2249,1908 2367,1906 2367,1958 2249,1960	MONEY
2374,1907 2572,1904 2572,1956 2374,1959	KARTLARILE
2592,1904 2769,1902 2769,1954 2592,1956	GECERLIDIR
2157,2357 2192,2357 2192,2406 2157,2406	8
2215,2357 2460,2357 2460,2406 2215,2406	590504
2472,2357 2705,2357 2705,2406 2472,2406	028536
