tag=20260817_204709
source=20260817_204709.jpg
exif=6
size=3024x4032
lines=21
words=30
--- lines
1,2896 223,2899 222,2934 0,2931	1ANTVAKANA
1424,465 1902,532 1878,701 1400,634	FIYAT UKSEK K4
556,3260 1177,3252 1178,3336 557,3344	FDT:12.08.2026
1466,673 1848,684 1845,754 1463,743	OLMAZSA
1435,757 1881,767 1878,887 1432,877	OLMAZ
1468,892 1851,906 1847,1008 1464,994	ÜRÜNLER
1355,952 1743,1129 1698,1227 1310,1050	ETRO'DA
1481,1060 1817,1089 1808,1184 1472,1155	RODA HE
1499,1279 1797,1285 1795,1363 1497,1357	327324
839,1389 2455,1412 2453,1535 837,1512	KUMARTAŞLI YUMURTA (L) 3OLU
1829,1043 1951,943 2003,1007 1881,1107	VAR
1519,1585 1776,1585 1776,1664 1519,1664	BEYAZ
1442,1858 2314,1858 2314,2456 1442,2456	179,
1629,3256 1877,3198 1894,3273 1646,3331	aXERLĪ
1754,3272 1936,3270 1936,3331 1754,3333	ÜRETİM
2307,1978 2581,1972 2585,2181 2311,2187	90
2346,2171 2637,2185 2625,2423 2334,2409	TL
2043,2677 2644,2677 2644,2767 2043,2767	BİRİM FİYAT: AD
2527,2825 2650,2816 2657,2917 2534,2926	00
2345,2805 2699,2852 2666,3094 2312,3047	6,
2262,3216 2738,3216 2738,3297 2262,3297	KDV Dahildir
--- words
1,2896 223,2899 222,2934 0,2931	1ANTVAKANA
1410,567 1520,511 1557,585 1447,641	FIYAT
1657,498 1819,554 1791,634 1629,578	UKSEK
1829,559 1895,581 1867,660 1801,638	K4
556,3260 1177,3252 1178,3336 557,3344	FDT:12.08.2026
1466,673 1848,684 1845,754 1463,743	OLMAZSA
1435,757 1881,767 1878,887 1432,877	OLMAZ
1468,892 1851,906 1847,1008 1464,994	ÜRÜNLER
1355,952 1743,1129 1698,1227 1310,1050	ETRO'DA
1481,1060 1713,1080 1704,1175 1472,1155	RODA
1736,1083 1817,1090 1808,1184 1727,1177	HE
1499,1279 1797,1285 1795,1363 1497,1357	327324
839,1389 1529,1399 1527,1522 837,1512	KUMARTAŞLI
1528,1399 2038,1406 2036,1529 1526,1522	YUMURTA
2024,1407 2194,1409 2192,1531 2022,1529	(L)
2194,1409 2455,1412 2453,1534 2192,1531	3OLU
1829,1043 1951,943 2003,1007 1881,1107	VAR
1519,1585 1776,1585 1776,1664 1519,1664	BEYAZ
1442,1858 2314,1858 2314,2456 1442,2456	179,
1629,3256 1877,3198 1894,3273 1646,3331	aXERLĪ
1754,3272 1936,3270 1936,3331 1754,3333	ÜRETİM
2307,1978 2581,1972 2585,2181 2311,2187	90
2346,2171 2637,2185 2625,2423 2334,2409	TL
2043,2677 2245,2677 2245,2767 2043,2767	BİRİM
2272,2677 2494,2677 2494,2767 2272,2767	FİYAT:
2553,2677 2644,2677 2644,2767 2553,2767	AD
2527,2825 2650,2816 2657,2917 2534,2926	00
2345,2805 2699,2852 2666,3094 2312,3047	6,
2262,3216 2416,3216 2416,3297 2262,3297	KDV
2444,3216 2738,3216 2738,3297 2444,3297	Dahildir
