tag=20260817_184007
source=20260817_184007.jpg
exif=6
size=3024x4032
lines=13
words=19
--- lines
310,3907 585,3923 580,3999 305,3983	ieta
698,1844 825,1844 825,1895 698,1895	SEK
710,1932 1115,1918 1117,1989 712,2003	TEREYAĞI
716,2033 934,2033 934,2099 716,2099	500 G
720,2400 840,2400 840,2442 720,2442	P728
725,2689 1320,2689 1320,2738 725,2738	0200565- 07 F.D.Tarihi:
1055,2754 1326,2754 1326,2809 1055,2809	16.06.2026
1661,2162 2359,2134 2376,2572 1678,2600	389
1740,2687 2009,2687 2009,2729 1740,2729	KDV Dahil
1727,2752 2038,2752 2038,2827 1727,2827	779,00t / kg
1923,3213 2091,3208 2094,3329 1926,3334	DO
2244,2702 2392,2705 2390,2753 2242,2750	YERL
2011,3684 2463,3679 2464,3825 2012,3830	DOST
--- words
310,3907 585,3923 580,3999 305,3983	ieta
698,1844 825,1844 825,1895 698,1895	SEK
710,1932 1115,1918 1117,1989 712,2003	TEREYAĞI
716,2033 845,2033 845,2099 716,2099	500
868,2033 934,2033 934,2099 868,2099	G
720,2400 840,2400 840,2442 720,2442	P728
725,2689 954,2689 954,2738 725,2738	0200565-
972,2689 1029,2689 1029,2738 972,2738	07
1054,2689 1320,2689 1320,2738 1054,2738	F.D.Tarihi:
1055,2754 1326,2754 1326,2809 1055,2809	16.06.2026
1661,2162 2359,2134 2376,2572 1678,2600	389
1740,2687 1854,2687 1854,2729 1740,2729	KDV
1874,2687 2009,2687 2009,2729 1874,2729	Dahil
1727,2752 1923,2752 1923,2827 1727,2827	779,00t
1941,2752 1963,2752 1963,2827 1941,2827	/
1973,2752 2038,2752 2038,2827 1973,2827	kg
1923,3213 2091,3208 2094,3329 1926,3334	DO
2244,2702 2392,2705 2390,2753 2242,2750	YERL
2011,3684 2463,3679 2464,3825 2012,3830	DOST
