tag=20260817_211430
source=20260817_211430.jpg
exif=6
size=3024x4032
lines=15
words=30
--- lines
276,1322 922,1287 926,1364 280,1399	MENSE ULIKE:ALMANYA
316,1421 1077,1381 1081,1468 320,1508	FNATDTARIHI: 06.08.2026
331,1554 1876,1483 1883,1642 338,1713	NIVEA ORIGINAL CARE
358,1682 1802,1627 1808,1785 364,1840	DUDAK BAKIM KREMI
453,2069 1074,2039 1076,2093 455,2123	NORMAL SATIS FIYATI
770,2143 1271,2124 1277,2305 776,2324	37995
518,2382 1460,2330 1463,2399 521,2451	BIRIM FIYATI:379,95 TLAT
1821,1946 2254,1921 2258,1993 1825,2018	MONEYLI FIYAT
1700,2066 2244,2026 2261,2265 1717,2305	16995
1736,2798 1753,2797 1754,2857 1737,2858	R
1777,2316 2198,2297 2201,2364 1780,2383	KDV DAHILDIR
2448,1399 3011,1387 3014,1545 2451,1557	MONE
2538,1565 2991,1565 2991,1690 2538,1690	LFIY
2565,1698 3017,1684 3018,1745 2566,1759	MONEY KARTLAFILE
2403,2299 3041,2264 3044,2323 2406,2358	4 006000 0020
--- words
276,1322 471,1311 475,1388 280,1399	MENSE
481,1311 922,1287 926,1364 485,1388	ULIKE:ALMANYA
316,1421 719,1400 723,1487 320,1508	FNATDTARIHI:
755,1398 1077,1381 1081,1468 759,1485	06.08.2026
331,1554 778,1533 785,1692 338,1713	NIVEA
803,1533 1478,1502 1485,1660 810,1691	ORIGINAL
1523,1500 1876,1483 1883,1641 1530,1658	CARE
358,1682 890,1661 896,1819 364,1840	DUDAK
907,1661 1347,1644 1353,1802 913,1819	BAKIM
1391,1643 1802,1627 1807,1784 1396,1800	KREMI
453,2069 710,2056 712,2110 455,2123	NORMAL
727,2056 883,2048 885,2102 729,2110	SATIS
902,2048 1074,2039 1076,2093 904,2102	FIYATI
770,2143 1271,2124 1277,2305 776,2324	37995
518,2382 728,2370 731,2439 521,2451	BIRIM
786,2367 1282,2339 1285,2408 789,2436	FIYATI:379,95
1299,2340 1460,2331 1463,2399 1302,2408	TLAT
1821,1946 2077,1931 2081,2003 1825,2018	MONEYLI
2089,1931 2254,1921 2258,1993 2093,2003	FIYAT
1700,2066 2244,2026 2261,2265 1717,2305	16995
1736,2798 1753,2797 1754,2857 1737,2858	R
1777,2316 1913,2309 1916,2376 1780,2383	KDV
1905,2310 2198,2296 2201,2363 1908,2377	DAHILDIR
2448,1399 3011,1387 3014,1545 2451,1557	MONE
2538,1565 2991,1565 2991,1690 2538,1690	LFIY
2565,1699 2733,1693 2734,1753 2566,1759	MONEY
2741,1693 3017,1684 3018,1745 2742,1754	KARTLAFILE
2403,2300 2453,2297 2456,2355 2406,2358	4
2518,2293 2834,2276 2837,2335 2521,2352	006000
2832,2277 3040,2265 3043,2323 2835,2335	0020
