tag=20260817_184206
source=20260817_184206.jpg
exif=6
size=3024x4032
lines=16
words=25
--- lines
616,85 1968,-140 2175,1104 823,1329	Kar
20,1491 728,1406 743,1536 35,1621	X 34 Adet
134,3688 605,3714 601,3770 130,3744	DANA KIYMA
182,3766 314,3766 314,3831 182,3831	1 KG
741,2356 1030,2356 1030,2417 741,2417	DAPHNE
764,2446 1080,2446 1080,2515 764,2515	KAKAO
776,2551 1007,2551 1007,2616 776,2616	100 G
817,2921 938,2921 938,2967 817,2967	P728
860,3185 1470,3211 1467,3257 857,3231	0401142-15 F.D.Tarihi:
1909,2734 2431,2770 2398,3227 1876,3191	53,
1921,3238 2210,3251 2208,3292 1919,3279	KDV Dahil
2468,2856 2708,2856 2708,2957 2468,2957	50t
2481,3287 2641,3287 2641,3329 2481,3329	YERLÍ
1831,3750 2239,3773 2235,3829 1827,3806	KAJUN TỈME
1834,3817 2316,3848 2311,3920 1829,3889	STRİPNiCH
1833,3917 2475,3967 2469,4037 1827,3987	TAVUK PARCA
--- words
616,85 1968,-140 2175,1104 823,1329	Kar
20,1491 98,1481 113,1610 35,1620	X
142,1477 316,1456 331,1585 157,1606	34
372,1449 728,1406 743,1536 387,1579	Adet
134,3688 347,3699 343,3755 130,3744	DANA
369,3702 605,3715 601,3770 365,3757	KIYMA
182,3766 201,3766 201,3831 182,3831	1
212,3766 314,3766 314,3831 212,3831	KG
741,2356 1030,2356 1030,2417 741,2417	DAPHNE
764,2446 1080,2446 1080,2515 764,2515	KAKAO
776,2551 911,2551 911,2616 776,2616	100
946,2551 1007,2551 1007,2616 946,2616	G
817,2921 938,2921 938,2967 817,2967	P728
860,3185 1167,3198 1164,3244 857,3231	0401142-15
1189,3200 1470,3212 1467,3257 1186,3245	F.D.Tarihi:
1909,2734 2431,2770 2398,3227 1876,3191	53,
1921,3238 2042,3243 2040,3284 1919,3279	KDV
2065,3245 2210,3251 2208,3291 2063,3285	Dahil
2468,2856 2708,2856 2708,2957 2468,2957	50t
2481,3287 2641,3287 2641,3329 2481,3329	YERLÍ
1831,3750 2056,3763 2052,3819 1827,3806	KAJUN
2080,3765 2239,3774 2235,3829 2076,3820	TỈME
1834,3817 2316,3848 2311,3920 1829,3889	STRİPNiCH
1833,3917 2127,3940 2121,4010 1827,3987	TAVUK
2188,3945 2476,3967 2470,4037 2182,4015	PARCA
