tag=20260817_203813
source=20260817_203813.jpg
exif=6
size=3024x4032
lines=14
words=25
--- lines
626,2369 947,2372 946,2432 625,2429	KDV Dahildir
626,2453 967,2453 967,2499 626,2499	299943 396
973,1888 1725,1895 1724,1959 972,1952	CALUE HAT ONEZ 5406
1126,2106 1715,2176 1692,2360 1103,2290	184,TL
1549,2124 1657,2124 1657,2202 1549,2202	90
1430,2443 1555,2443 1555,2478 1430,2478	TERLI
1417,2476 1581,2484 1578,2521 1414,2513	BRETIH
1806,2260 2099,2260 2099,2317 1806,2317	Birirn Fiyat
1115,2860 1701,2879 1697,2975 1111,2956	1.739,TL
1781,2325 2077,2336 2073,2423 1777,2412	342,1L
1103,2750 1809,2750 1809,2791 1103,2791	HALNE KOVA MAY OHEZ OKO
1850,2457 2290,2463 2289,2509 1849,2503	FO 15.07.2026
1766,2960 1992,2969 1989,3020 1763,3011	217,1
2292,1895 2381,1895 2381,1946 2292,1946	67
--- words
626,2369 746,2370 745,2430 625,2429	KDV
786,2371 947,2372 946,2432 785,2431	Dahildir
626,2453 831,2453 831,2499 626,2499	299943
868,2453 967,2453 967,2499 868,2499	396
973,1888 1190,1890 1189,1954 972,1952	CALUE
1205,1891 1345,1892 1344,1955 1204,1954	HAT
1364,1892 1545,1893 1544,1957 1363,1956	ONEZ
1569,1894 1725,1895 1724,1959 1568,1958	5406
1126,2106 1715,2176 1692,2360 1103,2290	184,TL
1549,2124 1657,2124 1657,2202 1549,2202	90
1430,2443 1555,2443 1555,2478 1430,2478	TERLI
1417,2476 1581,2484 1578,2521 1414,2513	BRETIH
1806,2260 1932,2260 1932,2317 1806,2317	Birirn
1967,2260 2099,2260 2099,2317 1967,2317	Fiyat
1115,2860 1701,2879 1697,2975 1111,2956	1.739,TL
1781,2325 2077,2336 2073,2423 1777,2412	342,1L
1103,2750 1234,2750 1234,2791 1103,2791	HALNE
1281,2750 1409,2750 1409,2791 1281,2791	KOVA
1450,2750 1525,2750 1525,2791 1450,2791	MAY
1547,2750 1699,2750 1699,2791 1547,2791	OHEZ
1716,2750 1809,2750 1809,2791 1716,2791	OKO
1850,2458 1965,2459 1964,2504 1849,2503	FO
1989,2459 2290,2463 2289,2509 1988,2505	15.07.2026
1766,2960 1992,2969 1989,3020 1763,3011	217,1
2292,1895 2381,1895 2381,1946 2292,1946	67
