tag=20260817_211219
source=20260817_211219.jpg
exif=6
size=3024x4032
lines=15
words=26
--- lines
988,752 1618,743 1622,1074 992,1083	5M
424,1130 2142,1106 2146,1458 428,1482	MiGROS
500,1516 2371,1478 2375,1707 504,1745	IÇIM RAHAT LAKTOZSUZ
1788,1742 2329,1742 2329,1941 1788,1941	SÜT 1L
358,3476 909,3439 912,3487 361,3524	BÝRÝM FÝYAT: 79,50 TL/LT
375,3566 860,3528 863,3574 378,3612	FİYAT DEĞİŞİKLİK TARİHİ:
403,3612 732,3587 735,3631 406,3656	04 HAZIRAN 2026
732,3918 732,4028 668,4028 668,3918	Büt
1318,3527 1415,3522 1416,3554 1319,3559	YERLI
1319,3557 1460,3552 1461,3583 1320,3588	ORETM
1519,2638 2125,2612 2144,3081 1538,3107	799
1928,2648 2266,2613 2293,2884 1955,2919	,50
1974,3371 2230,3351 2233,3392 1977,3412	KDV DAHİLDİR.
2092,3447 2222,3440 2224,3479 2094,3486	MENŞE:
2072,3491 2219,3477 2222,3516 2075,3530	TURKİYE
--- words
988,752 1618,743 1622,1074 992,1083	5M
424,1130 2142,1106 2146,1458 428,1482	MiGROS
500,1516 857,1508 861,1737 504,1745	IÇIM
914,1508 1430,1497 1434,1726 918,1737	RAHAT
1483,1496 2371,1478 2375,1707 1487,1725	LAKTOZSUZ
1788,1742 2073,1742 2073,1941 1788,1941	SÜT
2134,1742 2329,1742 2329,1941 2134,1941	1L
358,3476 501,3466 504,3514 361,3524	BÝRÝM
513,3466 649,3457 652,3505 516,3514	FÝYAT:
665,3456 780,3448 783,3496 668,3504	79,50
792,3448 909,3440 912,3487 795,3495	TL/LT
375,3567 485,3558 488,3603 378,3612	FİYAT
499,3557 712,3540 715,3585 502,3602	DEĞİŞİKLİK
725,3539 860,3528 863,3573 728,3584	TARİHİ:
403,3612 449,3608 452,3652 406,3656	04
450,3609 616,3596 619,3639 453,3652	HAZIRAN
631,3595 731,3587 734,3630 634,3638	2026
732,3918 732,4028 668,4028 668,3918	Büt
1318,3527 1415,3522 1416,3554 1319,3559	YERLI
1319,3557 1460,3552 1461,3583 1320,3588	ORETM
1519,2638 2125,2612 2144,3081 1538,3107	799
1928,2648 2266,2613 2293,2884 1955,2919	,50
1974,3371 2048,3365 2051,3406 1977,3412	KDV
2057,3365 2230,3351 2233,3391 2060,3405	DAHİLDİR.
2092,3447 2222,3440 2224,3479 2094,3486	MENŞE:
2072,3491 2219,3477 2222,3516 2075,3530	TURKİYE
