tag=20260817_202647
source=20260817_202647.jpg
exif=6
size=3024x4032
lines=12
words=21
--- lines
747,1568 1934,1568 1934,1645 747,1645	NUHUN ANKARA MAKARNA 350G
1140,1688 1564,1688 1564,1748 1140,1748	KPK BURGU
502,2175 882,2170 882,2246 502,2251	KDV Dahilclir
506,2284 955,2284 955,2347 506,2347	25790 384 3
1219,1842 1522,1850 1514,2115 1211,2107	37,
1554,1845 1669,1845 1669,1940 1554,1940	95
1539,1959 1728,1964 1724,2098 1535,2093	, TL
1412,2267 1542,2267 1542,2307 1412,2307	YERLI
1438,2300 1608,2314 1603,2370 1433,2356	ORETIM
1840,2008 2158,2011 2157,2082 1839,2079	Birirn Fiyat
1844,2095 2136,2087 2139,2247 1847,2255	108,T
2322,1561 2408,1561 2408,1621 2322,1621	67
--- words
747,1568 1022,1568 1022,1645 747,1645	NUHUN
1047,1568 1357,1568 1357,1645 1047,1645	ANKARA
1387,1568 1745,1568 1745,1645 1387,1645	MAKARNA
1769,1568 1934,1568 1934,1645 1769,1645	350G
1140,1688 1287,1688 1287,1748 1140,1748	KPK
1310,1688 1564,1688 1564,1748 1310,1748	BURGU
502,2175 655,2173 655,2249 502,2251	KDV
703,2173 882,2171 882,2247 703,2249	Dahilclir
506,2284 696,2284 696,2347 506,2347	25790
783,2284 897,2284 897,2347 783,2347	384
923,2284 955,2284 955,2347 923,2347	3
1219,1842 1522,1850 1514,2115 1211,2107	37,
1554,1845 1669,1845 1669,1940 1554,1940	95
1540,1959 1579,1960 1574,2094 1535,2093	,
1577,1972 1727,1974 1724,2085 1574,2083	TL
1412,2267 1542,2267 1542,2307 1412,2307	YERLI
1438,2300 1608,2314 1603,2370 1433,2356	ORETIM
1840,2008 1980,2009 1979,2080 1839,2079	Birirn
2016,2010 2158,2011 2157,2082 2015,2081	Fiyat
1844,2095 2136,2087 2139,2247 1847,2255	108,T
2322,1561 2408,1561 2408,1621 2322,1621	67
