tag=20260817_183704
source=20260817_183704.jpg
exif=6
size=3024x4032
lines=11
words=18
--- lines
636,1535 870,1535 870,1581 636,1581	EFSANE
650,1609 1149,1618 1147,1687 648,1678	BUĞDAY UNU
650,1713 819,1711 819,1768 650,1770	2 KG
654,2042 767,2042 767,2079 654,2079	P728
661,2302 1199,2302 1199,2341 661,2341	0400022- 15 F.D.Tarihi:
962,2367 1205,2367 1205,2391 962,2391	16 06 2026
1588,2304 1801,2306 1800,2352 1587,2350	KDV Dahil
1591,3705 1591,3851 1482,3851 1482,3705	Un
1812,1870 2135,1870 2135,2255 1812,2255	60
2017,2334 2140,2334 2140,2373 2017,2373	YERLİ
2231,3346 2389,3339 2392,3428 2234,3435	un
--- words
636,1535 870,1535 870,1581 636,1581	EFSANE
650,1609 966,1615 964,1684 648,1678	BUĞDAY
995,1616 1149,1619 1147,1688 993,1685	UNU
650,1713 685,1712 685,1769 650,1770	2
715,1712 819,1710 819,1767 715,1769	KG
654,2042 767,2042 767,2079 654,2079	P728
661,2302 869,2302 869,2341 661,2341	0400022-
888,2302 939,2302 939,2341 888,2341	15
961,2302 1199,2302 1199,2341 961,2341	F.D.Tarihi:
962,2367 1011,2367 1011,2391 962,2391	16
1028,2367 1080,2367 1080,2391 1028,2391	06
1098,2367 1205,2367 1205,2391 1098,2391	2026
1588,2304 1689,2305 1688,2351 1587,2350	KDV
1686,2305 1801,2306 1800,2352 1685,2351	Dahil
1591,3705 1591,3851 1482,3851 1482,3705	Un
1812,1870 2135,1870 2135,2255 1812,2255	60
2017,2334 2140,2334 2140,2373 2017,2373	YERLİ
2231,3346 2389,3339 2392,3428 2234,3435	un
