tag=20260817_211335
source=20260817_211335.jpg
exif=6
size=3024x4032
lines=11
words=18
--- lines
604,1403 750,1399 750,1425 604,1429	MENSEL
615,1443 1103,1436 1103,1471 615,1478	FNAT DIARIHI:10.07.2026
1424,62 1587,62 1587,252 1424,252	2L
651,1511 1554,1494 1555,1591 652,1608	TUDUMrCiCKAG
711,2092 1338,2079 1338,2120 711,2133	RIRIM EIVAT-160 0ATI AT
1683,1416 1858,1418 1857,1462 1682,1460	ÜRETÍM
1237,1801 1818,1766 1834,2047 1253,2082	339.95
1484,2076 1810,2070 1810,2115 1484,2121	KDV DA HII DIR
1434,2572 1706,2558 1709,2636 1437,2650	TE30/0
1419,2649 1672,2646 1672,2716 1419,2719	PH:300/1
2018,1468 2557,1450 2559,1520 2020,1538	MiGÁasKOP
--- words
604,1403 750,1399 750,1425 604,1429	MENSEL
615,1443 709,1441 709,1476 615,1478	FNAT
721,1442 1103,1436 1103,1471 721,1477	DIARIHI:10.07.2026
1424,62 1587,62 1587,252 1424,252	2L
651,1511 1554,1494 1555,1591 652,1608	TUDUMrCiCKAG
711,2092 852,2089 852,2130 711,2133	RIRIM
898,2088 1152,2082 1152,2123 898,2129	EIVAT-160
1172,2083 1276,2080 1276,2121 1172,2124	0ATI
1278,2081 1338,2079 1338,2120 1278,2122	AT
1683,1416 1858,1418 1857,1462 1682,1460	ÜRETÍM
1237,1801 1818,1766 1834,2047 1253,2082	339.95
1484,2076 1591,2074 1591,2119 1484,2121	KDV
1589,2075 1648,2074 1648,2118 1589,2119	DA
1682,2073 1731,2072 1731,2117 1682,2118	HII
1735,2072 1810,2070 1810,2115 1735,2117	DIR
1434,2572 1706,2558 1709,2636 1437,2650	TE30/0
1419,2649 1672,2646 1672,2716 1419,2719	PH:300/1
2018,1468 2557,1450 2559,1520 2020,1538	MiGÁasKOP
