tag=20260817_183746
source=20260817_183746.jpg
exif=6
size=3024x4032
lines=14
words=20
--- lines
281,0 2557,0 2557,724 281,724	PUura
239,632 3003,494 3049,1421 285,1559	Şekeňm
515,2534 776,2534 776,2602 515,2602	ŞAFAK
539,2634 1301,2634 1301,2732 539,2732	PUDRA ŞEKERİ
549,2758 807,2762 805,2832 547,2828	250 G
574,3143 713,3144 712,3189 573,3188	P728
594,3449 1276,3462 1275,3506 593,3493	0401540- 15 F.D.Tarihi:
971,3528 1288,3528 1288,3577 971,3577	O9.08.2926
1776,2866 2299,2866 2299,3433 1776,3433	26,
1758,3476 2059,3476 2059,3525 1758,3525	KDV Dahil
1735,3548 2085,3556 2083,3609 1733,3601	T06,00 kg
2322,3035 2572,3028 2574,3136 2324,3143	50t
2197,3526 2507,3488 2514,3551 2204,3589	0YERLİ
2327,3547 2542,3553 2540,3606 2325,3600	ÜRETIM
--- words
281,0 2557,0 2557,724 281,724	PUura
239,632 3003,494 3049,1421 285,1559	Şekeňm
515,2534 776,2534 776,2602 515,2602	ŞAFAK
539,2634 887,2634 887,2732 539,2732	PUDRA
975,2634 1301,2634 1301,2732 975,2732	ŞEKERİ
549,2758 704,2760 702,2830 547,2828	250
740,2762 807,2763 805,2832 738,2831	G
574,3143 713,3144 712,3189 573,3188	P728
594,3449 856,3454 855,3498 593,3493	0401540-
880,3455 943,3456 942,3499 879,3498	15
971,3456 1276,3462 1275,3506 970,3500	F.D.Tarihi:
971,3528 1288,3528 1288,3577 971,3577	O9.08.2926
1776,2866 2299,2866 2299,3433 1776,3433	26,
1758,3476 1888,3476 1888,3525 1758,3525	KDV
1910,3476 2059,3476 2059,3525 1910,3525	Dahil
1735,3548 1959,3553 1957,3606 1733,3601	T06,00
1982,3554 2085,3556 2083,3609 1980,3607	kg
2322,3035 2572,3028 2574,3136 2324,3143	50t
2197,3526 2507,3488 2514,3551 2204,3589	0YERLİ
2327,3547 2542,3553 2540,3606 2325,3600	ÜRETIM
