tag=20260817_183849
source=20260817_183849.jpg
exif=6
size=3024x4032
lines=11
words=17
--- lines
581,2315 878,2308 879,2361 582,2368	EFSANE
607,2406 1295,2398 1296,2491 608,2499	BALDO PİRİNÇ
621,2519 835,2519 835,2587 621,2587	1 KG
655,2895 792,2895 792,2936 655,2936	P728
688,3180 1335,3180 1335,3224 688,3224	0401458- 15 F.D.Tarihi:
1049,3254 1345,3254 1345,3280 1049,3280	0407202G
1480,2660 2055,2672 2045,3078 1470,3066	83
1793,3186 2079,3183 2079,3224 1793,3227	KDV Dahil
1786,3253 2086,3258 2085,3304 1785,3299	83,60* /kg
2338,2759 2559,2759 2559,2858 2338,2858	50t
2371,3210 2503,3206 2504,3252 2372,3256	YERLI
--- words
581,2315 878,2308 879,2361 582,2368	EFSANE
607,2406 940,2402 941,2495 608,2499	BALDO
977,2402 1295,2398 1296,2491 978,2495	PİRİNÇ
621,2519 657,2519 657,2587 621,2587	1
700,2519 835,2519 835,2587 700,2587	KG
655,2895 792,2895 792,2936 655,2936	P728
688,3180 938,3180 938,3224 688,3224	0401458-
958,3180 1020,3180 1020,3224 958,3224	15
1045,3180 1335,3180 1335,3224 1045,3224	F.D.Tarihi:
1049,3254 1345,3254 1345,3280 1049,3280	0407202G
1480,2660 2055,2672 2045,3078 1470,3066	83
1793,3186 1913,3184 1913,3225 1793,3227	KDV
1935,3185 2079,3183 2079,3223 1935,3225	Dahil
1786,3253 1964,3256 1963,3302 1785,3299	83,60*
1986,3257 2086,3258 2085,3304 1985,3303	/kg
2338,2759 2559,2759 2559,2858 2338,2858	50t
2371,3210 2503,3206 2504,3252 2372,3256	YERLI
