tag=20260817_183949
source=20260817_183949.jpg
exif=6
size=3024x4032
lines=28
words=48
--- lines
412,2082 622,2082 622,2153 412,2153	AYCA
436,2179 754,2171 755,2258 437,2266	PEYNİR
440,2297 889,2290 890,2393 441,2400	CEŞİTLERİ
447,2453 623,2456 621,2516 445,2513	500 G
460,2701 594,2701 594,2755 460,2755	P728
1055,39 1861,-21 1868,75 1062,135	Enerji ve Besin Öğeleri
1086,242 1474,213 1479,291 1091,320	Enerji (kJ/kcal)
1043,341 1276,324 1282,414 1049,431	Yağlg)
1085,433 1610,406 1614,493 1089,520	-Doymuş Yağ (9)
1116,538 1585,511 1589,587 1120,614	Karbonhidrat (g)
1119,633 1497,611 1501,686 1123,708	-Sekerler (9)
1085,725 1427,699 1432,775 1090,801	Protein (g)
1117,811 1315,811 1315,882 1117,882	Tuz (9)
1119,907 1538,885 1541,961 1122,983	|Kalsiyum (mg)
481,3008 1100,3045 1096,3100 477,3063	1714634 07 F.D.Tarihi:
2334,147 2654,127 2658,197 2338,217	1216/292
2397,236 2551,236 2551,322 2397,322	20,0
1826,2231 2348,2231 2348,2421 1826,2421	239
1306,2486 2255,2520 2238,2973 1289,2939	209
1567,3075 1865,3086 1863,3138 1565,3127	KDV Dahil
2410,359 2546,355 2547,426 2411,430	13,0
2167,3124 2286,3124 2286,3197 2167,3197	YERL
2421,463 2512,463 2512,527 2421,527	3.0
2416,565 2515,565 2515,635 2416,635	3,0
2173,852 2663,838 2664,908 2174,922	570 (%71 BRD)
1448,993 2506,950 2508,1020 1450,1063	BRD: Beslenme Referans Değeri
2389,664 2527,662 2527,729 2389,731	25,0
2408,761 2497,759 2498,821 2409,823	1,5
--- words
412,2082 622,2082 622,2153 412,2153	AYCA
436,2179 754,2171 755,2258 437,2266	PEYNİR
440,2297 889,2290 890,2393 441,2400	CEŞİTLERİ
447,2453 555,2454 553,2514 445,2513	500
576,2456 623,2456 621,2515 574,2515	G
460,2701 594,2701 594,2755 460,2755	P728
1055,39 1257,23 1264,118 1062,134	Enerji
1259,24 1337,18 1344,112 1266,118	ve
1369,16 1565,1 1572,95 1376,110	Besin
1597,-1 1862,-20 1869,75 1604,94	Öğeleri
1086,242 1252,229 1257,307 1091,320	Enerji
1249,230 1475,213 1480,291 1254,308	(kJ/kcal)
1043,341 1276,324 1282,414 1049,431	Yağlg)
1085,433 1372,418 1376,505 1089,520	-Doymuş
1415,416 1531,410 1535,497 1419,503	Yağ
1530,410 1609,405 1613,492 1534,497	(9)
1116,538 1485,516 1489,592 1120,614	Karbonhidrat
1514,515 1584,510 1588,586 1518,591	(g)
1119,633 1401,617 1405,692 1123,708	-Sekerler
1429,616 1497,612 1501,686 1433,690	(9)
1085,725 1324,707 1329,783 1090,801	Protein
1328,707 1426,699 1431,775 1333,783	(g)
1117,811 1236,811 1236,882 1117,882	Tuz
1252,811 1315,811 1315,882 1252,882	(9)
1119,907 1413,891 1416,967 1122,983	|Kalsiyum
1413,892 1538,885 1541,960 1416,967	(mg)
481,3008 716,3022 712,3077 477,3063	1714634
731,3024 793,3027 789,3081 727,3078	07
818,3029 1100,3046 1096,3100 814,3083	F.D.Tarihi:
2334,147 2654,127 2658,197 2338,217	1216/292
2397,236 2551,236 2551,322 2397,322	20,0
1826,2231 2348,2231 2348,2421 1826,2421	239
1306,2486 2255,2520 2238,2973 1289,2939	209
1567,3075 1691,3079 1689,3131 1565,3127	KDV
1716,3081 1865,3086 1863,3137 1714,3132	Dahil
2410,359 2546,355 2547,426 2411,430	13,0
2167,3124 2286,3124 2286,3197 2167,3197	YERL
2421,463 2512,463 2512,527 2421,527	3.0
2416,565 2515,565 2515,635 2416,635	3,0
2173,852 2285,848 2286,918 2174,922	570
2311,848 2465,843 2466,913 2312,918	(%71
2498,843 2663,838 2664,908 2499,913	BRD)
1448,993 1608,986 1610,1056 1450,1063	BRD:
1636,986 1950,973 1952,1042 1638,1055	Beslenme
1978,972 2265,960 2267,1029 1980,1041	Referans
2293,959 2505,950 2507,1020 2295,1029	Değeri
2389,664 2527,662 2527,729 2389,731	25,0
2408,761 2497,759 2498,821 2409,823	1,5
