tag=20260817_211337
source=20260817_211337.jpg
exif=1
size=4032x3024
lines=12
words=22
--- lines
1370,523 1785,531 1784,575 1369,567	MENSE ULURKYE
1374,587 1892,594 1891,638 1373,631	FNAT DIARIHI:10.07.2026
1383,695 2493,715 2491,809 1381,789	YUDUIi AYLILCNIAUİ CL
1988,1024 2616,993 2631,1312 2003,1343	33995
1419,1355 2093,1355 2093,1403 1419,1403	RIRIM EIVATI:160 aATI AT
2507,555 2638,555 2638,599 2507,599	YERLI
2523,586 2681,597 2676,653 2518,642	ORETIM
2248,1352 2594,1352 2594,1403 2248,1403	KDV DA HII DIR
2046,2063 2402,2054 2404,2133 2048,2142	TETT31A
2075,2145 2323,2138 2325,2215 2077,2222	PH:30074
2813,654 3363,668 3360,752 2810,738	MichOsKOR
2942,957 3038,957 3038,1104 2942,1104	1
--- words
1370,523 1504,525 1503,569 1369,567	MENSE
1512,526 1785,531 1784,575 1511,570	ULURKYE
1374,587 1477,588 1476,632 1373,631	FNAT
1489,589 1892,595 1891,639 1488,633	DIARIHI:10.07.2026
1383,695 1736,701 1734,795 1381,789	YUDUIi
1816,703 2406,714 2404,808 1814,797	AYLILCNIAUİ
2407,715 2493,716 2491,809 2405,808	CL
1988,1024 2616,993 2631,1312 2003,1343	33995
1419,1355 1574,1355 1574,1403 1419,1403	RIRIM
1619,1355 1889,1355 1889,1403 1619,1403	EIVATI:160
1903,1355 2013,1355 2013,1403 1903,1403	aATI
2028,1355 2093,1355 2093,1403 2028,1403	AT
2507,555 2638,555 2638,599 2507,599	YERLI
2523,586 2681,597 2676,653 2518,642	ORETIM
2248,1352 2364,1352 2364,1403 2248,1403	KDV
2357,1352 2423,1352 2423,1403 2357,1403	DA
2462,1352 2520,1352 2520,1403 2462,1403	HII
2512,1352 2594,1352 2594,1403 2512,1403	DIR
2046,2063 2402,2054 2404,2133 2048,2142	TETT31A
2075,2145 2323,2138 2325,2215 2077,2222	PH:30074
2813,654 3363,668 3360,752 2810,738	MichOsKOR
2942,957 3038,957 3038,1104 2942,1104	1
