tag=20260817_202722
source=20260817_202722.jpg
exif=6
size=3024x4032
lines=24
words=36
--- lines
442,1990 424,1577 506,1573 524,1986	KDY Dahildir.
723,1483 751,1483 751,1555 723,1555	4
854,1271 1924,1271 1924,1364 854,1364	SALAT PET AYCİCEK YAĞI 5L
698,1645 1475,1645 1475,1807 698,1807	519, 509,"
873,1749 972,1749 972,1813 873,1813	TL
679,1874 928,1887 922,1985 673,1972	103.
1225,1493 1263,1493 1263,1559 1225,1559	2
459,2060 957,2060 957,2124 459,2124	236264 380 1
1196,1885 1437,1885 1437,1965 1196,1965	10191
1367,2050 1499,2043 1500,2083 1368,2090	TECU
1367,2092 1544,2088 1544,2136 1367,2140	URETIM
1765,1497 1807,1497 1807,1578 1765,1578	4
1714,1653 1940,1653 1940,1803 1714,1803	499,
1932,1663 1994,1663 1994,1721 1932,1721	13
1317,2461 1764,2443 1769,2591 1322,2609	çOK AL
1275,2657 1721,2643 1725,2790 1279,2804	AZ ÖDE
1873,1744 1996,1744 1996,1819 1873,1819	STL
1763,1893 1945,1893 1945,1987 1763,1987	99.9
2187,1481 2247,1481 2247,1526 2187,1526	VE
2090,1530 2334,1535 2332,1595 2088,1590	ÜZERİNDE
2129,1711 2287,1711 2287,1775 2129,1775	Fyatı
2052,1872 2316,1872 2316,1931 2052,1931	Eirim Fiyat
2098,1944 2264,1944 2264,1993 2098,1993	TL/LT
1945,2066 2515,2066 2515,2130 1945,2130	FDT: 15.04.2026
--- words
442,1990 436,1859 518,1855 524,1986	KDY
435,1815 425,1577 507,1573 517,1811	Dahildir.
723,1483 751,1483 751,1555 723,1555	4
854,1271 1113,1271 1113,1364 854,1364	SALAT
1133,1271 1281,1271 1281,1364 1133,1364	PET
1303,1271 1619,1271 1619,1364 1303,1364	AYCİCEK
1672,1271 1841,1271 1841,1364 1672,1364	YAĞI
1843,1271 1924,1271 1924,1364 1843,1364	5L
698,1645 895,1645 895,1807 698,1807	519,
1143,1645 1475,1645 1475,1807 1143,1807	509,"
873,1749 972,1749 972,1813 873,1813	TL
679,1874 928,1887 922,1985 673,1972	103.
1225,1493 1263,1493 1263,1559 1225,1559	2
459,2060 709,2060 709,2124 459,2124	236264
777,2060 900,2060 900,2124 777,2124	380
933,2060 957,2060 957,2124 933,2124	1
1196,1885 1437,1885 1437,1965 1196,1965	10191
1367,2050 1499,2043 1500,2083 1368,2090	TECU
1367,2092 1544,2088 1544,2136 1367,2140	URETIM
1765,1497 1807,1497 1807,1578 1765,1578	4
1714,1653 1940,1653 1940,1803 1714,1803	499,
1932,1663 1994,1663 1994,1721 1932,1721	13
1317,2461 1581,2450 1586,2598 1322,2609	çOK
1601,2450 1764,2443 1769,2590 1606,2597	AL
1275,2657 1452,2651 1456,2798 1279,2804	AZ
1475,2651 1721,2643 1725,2790 1479,2798	ÖDE
1873,1744 1996,1744 1996,1819 1873,1819	STL
1763,1893 1945,1893 1945,1987 1763,1987	99.9
2187,1481 2247,1481 2247,1526 2187,1526	VE
2090,1530 2334,1535 2332,1595 2088,1590	ÜZERİNDE
2129,1711 2287,1711 2287,1775 2129,1775	Fyatı
2052,1872 2188,1872 2188,1931 2052,1931	Eirim
2206,1872 2316,1872 2316,1931 2206,1931	Fiyat
2098,1944 2264,1944 2264,1993 2098,1993	TL/LT
1945,2066 2087,2066 2087,2130 1945,2130	FDT:
2149,2066 2515,2066 2515,2130 2149,2130	15.04.2026
