tag=20260817_202437
source=20260817_202437.jpg
exif=6
size=3024x4032
lines=9
words=17
--- lines
1280,1424 1490,1434 1487,1484 1277,1474	394365
836,1466 1964,1529 1959,1609 831,1546	SOLO ULTRA TUVLET KAGIDI 32AD
960,1811 1929,1811 1929,2223 960,2223	319,0
584,2833 1005,2839 1004,2892 583,2886	FDT: 02.07.2026
1432,2851 1515,2851 1515,2880 1432,2880	YERLİ
1424,2875 1548,2881 1546,2917 1422,2911	ÜRETİM
1659,2524 2068,2539 2065,2596 1656,2581	BİRİM FİYAT: AD
1795,2628 2098,2662 2080,2813 1777,2779	10,
1820,2867 2133,2878 2130,2932 1817,2921	KDV Dahildir
--- words
1280,1424 1490,1434 1487,1484 1277,1474	394365
836,1466 1016,1476 1011,1556 831,1546	SOLO
1011,1476 1234,1488 1229,1568 1006,1556	ULTRA
1260,1490 1522,1504 1517,1584 1255,1570	TUVLET
1551,1506 1771,1518 1766,1598 1546,1586	KAGIDI
1800,1521 1963,1530 1958,1609 1795,1600	32AD
960,1811 1929,1811 1929,2223 960,2223	319,0
584,2833 694,2834 693,2887 583,2886	FDT:
712,2835 1005,2839 1004,2892 711,2888	02.07.2026
1432,2851 1515,2851 1515,2880 1432,2880	YERLİ
1424,2875 1548,2881 1546,2917 1422,2911	ÜRETİM
1659,2524 1792,2529 1789,2586 1656,2581	BİRİM
1814,2530 1962,2535 1959,2592 1811,2587	FİYAT:
2010,2538 2068,2540 2065,2596 2007,2594	AD
1795,2628 2098,2662 2080,2813 1777,2779	10,
1820,2867 1922,2870 1919,2924 1817,2921	KDV
1944,2872 2133,2879 2130,2932 1941,2925	Dahildir
